hmm,param,layer,seed,target,R2
Spiral,a=0.01,15,4,real,0.7751474854447444
Spiral,a=0.01,16,4,real,0.7894391584637691
Spiral,a=0.01,17,4,real,0.7950813510553452
Spiral,a=0.01,18,4,real,0.8054998625232943
Spiral,a=0.01,19,4,real,0.8104951716441369
Spiral,a=0.01,20,4,real,0.8195867701503039
Spiral,a=0.01,21,4,real,0.8305620592560843
Spiral,a=0.01,22,4,real,0.8344143214485648
Spiral,a=0.01,23,4,real,0.8358407932768334
Spiral,a=0.01,24,4,real,0.83923268065321
Spiral,a=0.01,25,4,real,0.8486966018367758
Spiral,a=0.01,26,4,real,0.8511401808169016
Spiral,a=0.01,27,4,real,0.8579904741206745
Spiral,a=0.01,28,4,real,0.8675525196049272
Spiral,a=0.01,29,4,real,0.872284261236667
Spiral,a=0.01,30,4,real,0.875597481554806
Spiral,a=0.01,31,4,real,0.8840472175705377
Spiral,a=0.01,0,4,shuffle,-0.054222142172813514
Spiral,a=0.01,1,4,shuffle,-0.07695894707058337
Spiral,a=0.01,2,4,shuffle,-0.10414500419957995
Spiral,a=0.01,3,4,shuffle,-0.15451645636216194
Spiral,a=0.01,4,4,shuffle,-0.25209282789847265
Spiral,a=0.01,5,4,shuffle,-0.439781204712258
Spiral,a=0.01,6,4,shuffle,-0.7851417206065865
Spiral,a=0.01,7,4,shuffle,-1.4325732617855573
Spiral,a=0.01,8,4,shuffle,-2.088155978684193
Spiral,a=0.01,9,4,shuffle,-2.032098245700328
Spiral,a=0.01,10,4,shuffle,-1.8956856141447305
Spiral,a=0.01,11,4,shuffle,-1.8791971237186518
Spiral,a=0.01,12,4,shuffle,-1.9362465531435848
Spiral,a=0.01,13,4,shuffle,-1.7276585294754825
Spiral,a=0.01,14,4,shuffle,-1.7041006153557188
Spiral,a=0.01,15,4,shuffle,-1.7436358610260285
Spiral,a=0.01,16,4,shuffle,-1.8001558070119668
Spiral,a=0.01,17,4,shuffle,-1.7619459577278844
Spiral,a=0.01,18,4,shuffle,-1.7866723038810584
Spiral,a=0.01,19,4,shuffle,-1.672638063228665
Spiral,a=0.01,20,4,shuffle,-1.623065779034457
Spiral,a=0.01,21,4,shuffle,-1.5025041359865856
Spiral,a=0.01,22,4,shuffle,-1.3784552802892676
Spiral,a=0.01,23,4,shuffle,-1.2682378533159686
Spiral,a=0.01,24,4,shuffle,-1.1926950815545547
Spiral,a=0.01,25,4,shuffle,-1.1385267075087429
Spiral,a=0.01,26,4,shuffle,-1.0881715304518682
Spiral,a=0.01,27,4,shuffle,-0.9648110514477792
Spiral,a=0.01,28,4,shuffle,-0.9263778112683285
Spiral,a=0.01,29,4,shuffle,-0.8298988640820111
Spiral,a=0.01,30,4,shuffle,-0.7948004533400554
Spiral,a=0.01,31,4,shuffle,-0.5218839290805639
Spiral,a=0.01,0,4,random,-0.04650921135470054
Spiral,a=0.01,1,4,random,-0.061869575142730504
Spiral,a=0.01,2,4,random,-0.09820360098175973
Spiral,a=0.01,3,4,random,-0.14246103219720774
Spiral,a=0.01,4,4,random,-0.24398765549971313
Spiral,a=0.01,5,4,random,-0.44282502840972304
Spiral,a=0.01,6,4,random,-0.8106526949933561
Spiral,a=0.01,7,4,random,-1.3486542441577907
Spiral,a=0.01,8,4,random,-2.0213771052448335
Spiral,a=0.01,9,4,random,-2.2131231743657076
Spiral,a=0.01,10,4,random,-2.125653890247658
Spiral,a=0.01,11,4,random,-1.941028198669212
Spiral,a=0.01,12,4,random,-1.793800506672965
Spiral,a=0.01,13,4,random,-1.756228244038624
Spiral,a=0.01,14,4,random,-1.6790027917981867
Spiral,a=0.01,15,4,random,-1.745156169127407
Spiral,a=0.01,16,4,random,-1.7586824636452456
Spiral,a=0.01,17,4,random,-1.7639028175697358
Spiral,a=0.01,18,4,random,-1.6814320654066126
Spiral,a=0.01,19,4,random,-1.6141884223289296
Spiral,a=0.01,20,4,random,-1.5563205262851856
Spiral,a=0.01,21,4,random,-1.3505189126559842
Spiral,a=0.01,22,4,random,-1.263957375724062
Spiral,a=0.01,23,4,random,-1.168596721198499
Spiral,a=0.01,24,4,random,-1.0953260172762702
Spiral,a=0.01,25,4,random,-1.0445707816675989
Spiral,a=0.01,26,4,random,-1.03597123205952
Spiral,a=0.01,27,4,random,-0.9096696431968494
Spiral,a=0.01,28,4,random,-0.8575789890804726
Spiral,a=0.01,29,4,random,-0.7931287593978216
Spiral,a=0.01,30,4,random,-0.7583954949321936
Spiral,a=0.01,31,4,random,-0.474565132027144
Spiral,a=0.01,0,5,real,0.33269399071495387
Spiral,a=0.01,1,5,real,0.45999287536553923
Spiral,a=0.01,2,5,real,0.4452544023274605
Spiral,a=0.01,3,5,real,0.5262634265846706
Spiral,a=0.01,4,5,real,0.5074828445828498
Spiral,a=0.01,5,5,real,0.7652335524000557
Spiral,a=0.01,6,5,real,0.8264421299707425
Spiral,a=0.01,7,5,real,0.8311272485853548
Spiral,a=0.01,8,5,real,0.8078136298981412
Spiral,a=0.01,9,5,real,0.7826930884451067
Spiral,a=0.01,10,5,real,0.7925823256787677
Spiral,a=0.01,11,5,real,0.7957723891518028
Spiral,a=0.01,12,5,real,0.7664783250802121
Spiral,a=0.01,13,5,real,0.7439587188463608
Spiral,a=0.01,14,5,real,0.7772207318949214
Spiral,a=0.01,15,5,real,0.7827722543808648
Spiral,a=0.01,16,5,real,0.7967757372024263
Spiral,a=0.01,17,5,real,0.7965175861086174
Spiral,a=0.01,18,5,real,0.8023378261375764
Spiral,a=0.01,19,5,real,0.8064576172378265
Spiral,a=0.01,20,5,real,0.8163299631406281
Spiral,a=0.01,21,5,real,0.8299656885661847
Spiral,a=0.01,22,5,real,0.8331278596108884
Spiral,a=0.01,23,5,real,0.8387451039121101
Spiral,a=0.01,24,5,real,0.8442683442850707
Spiral,a=0.01,25,5,real,0.8586620363337173
Spiral,a=0.01,26,5,real,0.8590213855339704
