hmm,param,layer,seed,target,R2
Spiral,a=0.01,16,3,random,-0.13945104524147678
Spiral,a=0.01,17,3,random,-0.15976435010536738
Spiral,a=0.01,18,3,random,-0.1538072653905378
Spiral,a=0.01,19,3,random,-0.13201105699657
Spiral,a=0.01,20,3,random,-0.12810017134262042
Spiral,a=0.01,21,3,random,-0.12290417006044718
Spiral,a=0.01,22,3,random,-0.11417281347819275
Spiral,a=0.01,23,3,random,-0.12021063170200774
Spiral,a=0.01,24,3,random,-0.11846980392055895
Spiral,a=0.01,25,3,random,-0.11840856415178425
Spiral,a=0.01,26,3,random,-0.11934233269819305
Spiral,a=0.01,27,3,random,-0.11996705190097989
Spiral,a=0.01,28,3,random,-0.12241112555568656
Spiral,a=0.01,29,3,random,-0.10673190571723823
Spiral,a=0.01,30,3,random,-0.09243747704658056
Spiral,a=0.01,31,3,random,-0.0651050464328018
Spiral,a=0.01,0,4,real,0.11506256639774548
Spiral,a=0.01,1,4,real,0.19734871703307388
Spiral,a=0.01,2,4,real,0.2019096094284376
Spiral,a=0.01,3,4,real,0.20487000961370494
Spiral,a=0.01,4,4,real,0.20431665983309988
Spiral,a=0.01,5,4,real,0.19100147310276705
Spiral,a=0.01,6,4,real,0.25794145425227044
Spiral,a=0.01,7,4,real,0.29828132372913174
Spiral,a=0.01,8,4,real,0.3253578924555248
Spiral,a=0.01,9,4,real,0.3077053639834709
Spiral,a=0.01,10,4,real,0.30279486035241876
Spiral,a=0.01,11,4,real,0.30889191600728994
Spiral,a=0.01,12,4,real,0.33935073786816394
Spiral,a=0.01,13,4,real,0.3359599679430416
Spiral,a=0.01,14,4,real,0.3345424357248079
Spiral,a=0.01,15,4,real,0.33195768036931705
Spiral,a=0.01,16,4,real,0.332373372235939
Spiral,a=0.01,17,4,real,0.32480865006331416
Spiral,a=0.01,18,4,real,0.32106760447202787
Spiral,a=0.01,19,4,real,0.3144910112221099
Spiral,a=0.01,20,4,real,0.3125154782099422
Spiral,a=0.01,21,4,real,0.307209094820994
Spiral,a=0.01,22,4,real,0.3068180472847384
Spiral,a=0.01,23,4,real,0.30114870364782
Spiral,a=0.01,24,4,real,0.3036037742550345
Spiral,a=0.01,25,4,real,0.30313275345062907
Spiral,a=0.01,26,4,real,0.296985925912861
Spiral,a=0.01,27,4,real,0.2964757641131678
Spiral,a=0.01,28,4,real,0.29454480834563335
Spiral,a=0.01,29,4,real,0.2782729059990341
Spiral,a=0.01,30,4,real,0.27219989064682426
Spiral,a=0.01,31,4,real,0.26158893595204313
Spiral,a=0.01,0,4,shuffle,-0.006087190925194053
Spiral,a=0.01,1,4,shuffle,-0.012425259590949977
Spiral,a=0.01,2,4,shuffle,-0.028975836531391685
Spiral,a=0.01,3,4,shuffle,-0.03418893372379128
Spiral,a=0.01,4,4,shuffle,-0.046230100820060294
Spiral,a=0.01,5,4,shuffle,-0.05562023403119776
Spiral,a=0.01,6,4,shuffle,-0.06557035143498813
Spiral,a=0.01,7,4,shuffle,-0.07499580765332636
Spiral,a=0.01,8,4,shuffle,-0.10313799710351335
Spiral,a=0.01,9,4,shuffle,-0.11315068324702104
Spiral,a=0.01,10,4,shuffle,-0.11585644970986309
Spiral,a=0.01,11,4,shuffle,-0.13861121750207994
Spiral,a=0.01,12,4,shuffle,-0.16315492080232175
Spiral,a=0.01,13,4,shuffle,-0.14898557266129453
Spiral,a=0.01,14,4,shuffle,-0.15845732251364297
Spiral,a=0.01,15,4,shuffle,-0.15100694079008048
Spiral,a=0.01,16,4,shuffle,-0.14493873748821118
Spiral,a=0.01,17,4,shuffle,-0.1665963220431117
Spiral,a=0.01,18,4,shuffle,-0.1737607441315887
Spiral,a=0.01,19,4,shuffle,-0.15668285376624635
Spiral,a=0.01,20,4,shuffle,-0.14521818708101408
Spiral,a=0.01,21,4,shuffle,-0.13647761142208625
Spiral,a=0.01,22,4,shuffle,-0.13999002034629315
Spiral,a=0.01,23,4,shuffle,-0.1356891729678451
Spiral,a=0.01,24,4,shuffle,-0.13462586606166682
Spiral,a=0.01,25,4,shuffle,-0.13623071204069692
Spiral,a=0.01,26,4,shuffle,-0.1375621362438526
Spiral,a=0.01,27,4,shuffle,-0.13959568056283422
Spiral,a=0.01,28,4,shuffle,-0.1393671057449073
Spiral,a=0.01,29,4,shuffle,-0.1316706685343254
Spiral,a=0.01,30,4,shuffle,-0.10056460150042001
Spiral,a=0.01,31,4,shuffle,-0.08056117046702438
Spiral,a=0.01,0,4,random,-0.003395347768750945
Spiral,a=0.01,1,4,random,-0.010916655958432386
Spiral,a=0.01,2,4,random,-0.03438231554857141
Spiral,a=0.01,3,4,random,-0.03551107710000445
Spiral,a=0.01,4,4,random,-0.037703184257962485
Spiral,a=0.01,5,4,random,-0.04909498072158902
Spiral,a=0.01,6,4,random,-0.05668484553940423
Spiral,a=0.01,7,4,random,-0.06644716581156329
Spiral,a=0.01,8,4,random,-0.08228356744285215
Spiral,a=0.01,9,4,random,-0.08520691538963487
Spiral,a=0.01,10,4,random,-0.09264764262111735
Spiral,a=0.01,11,4,random,-0.10263070805716268
Spiral,a=0.01,12,4,random,-0.12455644579467906
Spiral,a=0.01,13,4,random,-0.13458240399021104
Spiral,a=0.01,14,4,random,-0.15311835745497704
Spiral,a=0.01,15,4,random,-0.12711915357330783
Spiral,a=0.01,16,4,random,-0.12538630403680084
Spiral,a=0.01,17,4,random,-0.14291939248059427
Spiral,a=0.01,18,4,random,-0.13028146264668794
Spiral,a=0.01,19,4,random,-0.12500583269741972
Spiral,a=0.01,20,4,random,-0.11497233686214514
Spiral,a=0.01,21,4,random,-0.11234977663460888
Spiral,a=0.01,22,4,random,-0.11141842945738323
Spiral,a=0.01,23,4,random,-0.11047236593589838
Spiral,a=0.01,24,4,random,-0.11008139574116171
Spiral,a=0.01,25,4,random,-0.11095935130354495
Spiral,a=0.01,26,4,random,-0.11002127409083506
Spiral,a=0.01,27,4,random,-0.11481503349942468
Spiral,a=0.01,28,4,random,-0.11463978337541247
Spiral,a=0.01,29,4,random,-0.09701965313935523
Spiral,a=0.01,30,4,random,-0.07454097568644569
Spiral,a=0.01,31,4,random,-0.05832006469448503
Spiral,a=0.01,0,5,real,0.11232534184036913
Spiral,a=0.01,1,5,real,0.1930289132822155
Spiral,a=0.01,2,5,real,0.19123072844531297
Spiral,a=0.01,3,5,real,0.1965779212829809
Spiral,a=0.01,4,5,real,0.19109128129152764
Spiral,a=0.01,5,5,real,0.17281656991895877
Spiral,a=0.01,6,5,real,0.25334214540225464
Spiral,a=0.01,7,5,real,0.2951694570685618
Spiral,a=0.01,8,5,real,0.3129195329971174
Spiral,a=0.01,9,5,real,0.306566354243492
Spiral,a=0.01,10,5,real,0.30612013534167615
Spiral,a=0.01,11,5,real,0.3121456792305395
Spiral,a=0.01,12,5,real,0.33471081861714225
Spiral,a=0.01,13,5,real,0.3268655673083114
Spiral,a=0.01,14,5,real,0.33015240746578234
Spiral,a=0.01,15,5,real,0.32341152245956484
Spiral,a=0.01,16,5,real,0.3217053631519229
Spiral,a=0.01,17,5,real,0.31371808677545787
Spiral,a=0.01,18,5,real,0.30507314261007423
Spiral,a=0.01,19,5,real,0.30303449236739666
Spiral,a=0.01,20,5,real,0.3052833924674796
Spiral,a=0.01,21,5,real,0.3045530634789103
Spiral,a=0.01,22,5,real,0.3061844632849313
Spiral,a=0.01,23,5,real,0.29742381275376717
Spiral,a=0.01,24,5,real,0.29283926275500816
